student_id,course_id,semester,grade,passed,modality_match,risk_class
S0127,C015,3,3.03,1,1,Low
S0127,C020,3,3.12,1,1,Low
S0127,C019,3,2.82,1,0,Low
S0127,C022,4,2.72,1,0,Low
S0127,C016,4,2.85,1,0,Low
S0127,C013,4,2.89,1,1,Low
S0127,C031,5,2.85,1,1,Low
S0127,C023,5,2.83,1,1,Low
S0127,C029,5,2.72,1,0,Low
S0127,C035,6,2.57,1,0,Low
S0127,C034,6,2.59,1,0,Low
S0128,C006,1,1.94,1,0,Medium
S0128,C004,1,1.99,1,0,Medium
S0128,C005,1,1.75,1,0,Medium
S0128,C008,2,2.03,1,1,Medium
S0128,C003,2,1.99,1,1,Medium
S0128,C002,2,2.08,1,0,Medium
S0128,C016,3,1.97,1,0,Medium
S0128,C018,3,2.09,1,1,Medium
S0128,C021,3,2.13,1,1,Medium
S0128,C011,4,1.83,1,0,Medium
S0128,C020,4,1.88,1,0,Medium
S0128,C015,4,1.99,1,0,Medium
S0128,C029,5,1.75,1,0,Medium
S0128,C032,5,1.73,1,0,Medium
S0128,C026,5,1.79,1,0,Medium
S0128,C038,6,1.66,1,0,Medium
S0128,C039,6,1.73,1,0,Medium
S0129,C007,1,1.58,1,1,Medium
S0129,C005,1,1.78,1,1,Medium
S0129,C009,1,1.63,1,0,Medium
S0129,C001,1,1.38,0,0,High
S0129,C010,2,1.81,1,1,Medium
S0129,C004,2,1.69,1,0,Medium
S0129,C008,2,1.4,0,0,High
S0129,C002,2,1.96,1,1,Medium
S0129,C017,3,1.9,1,1,Medium
S0129,C013,3,1.5,1,1,Medium
S0129,C011,3,1.78,1,1,Medium
S0129,C012,3,1.75,1,1,Medium
S0129,C018,4,1.44,0,0,High
S0129,C021,4,1.37,0,0,High
S0129,C019,4,1.63,1,0,Medium
S0129,C022,4,1.55,1,0,Medium
S0129,C032,5,1.61,1,0,Medium
S0129,C025,5,1.38,0,0,High
S0129,C030,5,1.37,0,0,High
S0129,C027,5,1.38,0,0,High
S0129,C036,6,1.67,1,1,Medium
S0129,C034,6,1.39,0,0,High
S0130,C002,1,2.57,1,0,Low
S0130,C006,1,2.73,1,0,Low
S0130,C003,1,2.72,1,0,Low
S0130,C007,2,2.6,1,0,Low
S0130,C004,2,2.69,1,0,Low
S0130,C009,2,2.76,1,0,Low
S0130,C022,3,2.73,1,0,Low
S0130,C013,3,2.78,1,0,Low
S0130,C014,3,2.46,1,0,Medium
S0130,C012,4,2.54,1,0,Low
S0130,C011,4,2.65,1,0,Low
S0130,C016,4,2.4,1,0,Medium
S0130,C031,5,2.48,1,0,Medium
S0130,C030,5,2.66,1,1,Low
S0130,C027,5,2.47,1,0,Medium
S0130,C035,6,2.58,1,0,Low
S0130,C039,6,2.6,1,1,Low
S0131,C004,1,1.75,1,0,Medium
S0131,C001,1,1.85,1,0,Medium
S0131,C010,1,1.94,1,1,Medium
S0131,C005,1,2.16,1,1,Medium
S0131,C008,2,1.72,1,0,Medium
S0131,C003,2,1.68,1,0,Medium
S0131,C007,2,2.02,1,1,Medium
S0131,C006,2,1.82,1,1,Medium
S0131,C015,3,1.84,1,1,Medium
S0131,C020,3,1.8,1,1,Medium
S0131,C021,3,1.99,1,0,Medium
S0131,C011,3,2.13,1,1,Medium
S0131,C017,4,1.89,1,1,Medium
S0131,C016,4,1.81,1,0,Medium
S0131,C019,4,1.82,1,0,Medium
S0131,C013,4,2.1,1,1,Medium
S0131,C027,5,1.63,1,0,Medium
S0131,C032,5,1.74,1,0,Medium
S0131,C025,5,1.84,1,0,Medium
S0131,C029,5,1.77,1,0,Medium
S0131,C040,6,1.91,1,0,Medium
S0131,C036,6,1.83,1,1,Medium
S0132,C009,1,2.42,1,0,Medium
S0132,C001,1,2.43,1,0,Medium
S0132,C008,1,2.61,1,0,Low
S0132,C010,1,2.35,1,0,Medium
S0132,C003,2,2.35,1,0,Medium
S0132,C005,2,2.69,1,0,Low
S0132,C004,2,2.45,1,0,Medium
S0132,C002,2,2.6,1,0,Low
S0132,C016,3,2.21,1,0,Medium
S0132,C015,3,2.44,1,0,Medium
S0132,C021,3,2.42,1,0,Medium
S0132,C022,3,2.29,1,0,Medium
S0132,C013,4,2.27,1,0,Medium
S0132,C014,4,2.31,1,0,Medium
S0132,C019,4,2.25,1,0,Medium
S0132,C017,4,2.05,1,0,Medium
S0132,C032,5,2.28,1,0,Medium
S0132,C031,5,2.48,1,0,Medium
S0132,C030,5,2.34,1,1,Medium
S0132,C026,5,2.24,1,0,Medium
S0132,C038,6,2.16,1,0,Medium
S0132,C036,6,2.08,1,0,Medium
S0133,C004,1,2.95,1,0,Low
S0133,C008,1,3.3,1,1,Low
S0133,C007,1,3.03,1,0,Low
S0133,C006,1,3.03,1,0,Low
S0133,C001,2,2.99,1,0,Low
S0133,C010,2,2.92,1,0,Low
S0133,C003,2,3.21,1,1,Low
S0133,C005,2,3.06,1,0,Low
S0133,C015,3,2.7,1,0,Low
S0133,C022,3,2.89,1,0,Low
S0133,C012,3,2.94,1,0,Low
S0133,C016,3,2.91,1,0,Low
S0133,C013,4,2.79,1,0,Low
S0133,C011,4,2.83,1,0,Low
S0133,C014,4,3.12,1,1,Low
S0133,C020,4,2.89,1,0,Low
S0133,C025,5,2.82,1,0,Low
S0133,C028,5,3.09,1,1,Low
S0133,C023,5,2.83,1,0,Low
S0133,C029,5,2.85,1,0,Low
S0133,C036,6,2.49,1,0,Medium
S0133,C040,6,2.61,1,0,Low
S0134,C004,1,2.63,1,0,Low
S0134,C003,1,2.97,1,1,Low
S0134,C009,1,2.79,1,1,Low
S0134,C006,1,2.76,1,0,Low
S0134,C008,2,2.97,1,1,Low
S0134,C005,2,2.75,1,0,Low
S0134,C007,2,2.84,1,0,Low
S0134,C010,2,2.78,1,0,Low
S0134,C016,3,2.67,1,0,Low
S0134,C014,3,2.91,1,1,Low
S0134,C020,3,2.88,1,0,Low
S0134,C018,3,2.86,1,1,Low
S0134,C022,4,2.67,1,0,Low
S0134,C017,4,2.7,1,0,Low
S0134,C015,4,2.93,1,0,Low
S0134,C012,4,2.73,1,0,Low
S0134,C023,5,2.62,1,0,Low
S0134,C025,5,2.51,1,0,Low
S0134,C027,5,2.81,1,0,Low
S0134,C026,5,2.68,1,0,Low
S0134,C036,6,2.52,1,0,Low
S0134,C033,6,2.42,1,0,Medium
S0135,C003,1,2.02,1,0,Medium
S0135,C004,1,1.87,1,0,Medium
S0135,C001,1,1.77,1,0,Medium
S0135,C005,1,2.38,1,1,Medium
S0135,C006,2,2.0,1,1,Medium
S0135,C007,2,2.26,1,1,Medium
S0135,C008,2,1.73,1,0,Medium
S0135,C010,2,2.16,1,1,Medium
S0135,C015,3,2.04,1,1,Medium
S0135,C014,3,1.73,1,0,Medium
S0135,C022,3,1.81,1,0,Medium
S0135,C021,3,1.89,1,0,Medium
S0135,C019,4,1.85,1,0,Medium
S0135,C012,4,1.92,1,1,Medium
S0135,C013,4,2.04,1,1,Medium
S0135,C011,4,1.87,1,1,Medium
S0135,C027,5,1.91,1,0,Medium
S0135,C025,5,1.9,1,0,Medium
S0135,C023,5,1.98,1,1,Medium
S0135,C026,5,2.18,1,1,Medium
S0135,C040,6,1.7,1,0,Medium
S0135,C038,6,2.02,1,1,Medium
S0136,C009,1,2.17,1,0,Medium
S0136,C007,1,2.48,1,1,Medium
S0136,C008,1,2.09,1,0,Medium
S0136,C004,1,2.17,1,0,Medium
S0136,C003,2,2.31,1,0,Medium
S0136,C005,2,2.43,1,1,Medium
S0136,C001,2,2.17,1,0,Medium
S0136,C006,2,2.32,1,1,Medium
S0136,C012,3,2.2,1,1,Medium
S0136,C011,3,2.53,1,1,Low
S0136,C020,3,2.37,1,1,Medium
S0136,C015,3,2.14,1,1,Medium
S0136,C017,4,2.21,1,1,Medium
S0136,C016,4,2.18,1,0,Medium
S0136,C019,4,2.14,1,0,Medium
S0136,C013,4,2.3,1,1,Medium
S0136,C026,5,2.43,1,1,Medium
S0136,C029,5,2.01,1,0,Medium
S0136,C024,5,2.38,1,1,Medium
S0136,C028,5,2.12,1,0,Medium
S0136,C034,6,1.88,1,0,Medium
S0136,C039,6,1.88,1,0,Medium
S0137,C002,1,2.49,1,0,Medium
S0137,C008,1,2.42,1,0,Medium
S0137,C006,1,2.15,1,0,Medium
S0137,C001,1,2.83,1,1,Low
S0137,C009,1,2.33,1,0,Medium
S0137,C007,2,2.32,1,0,Medium
S0137,C010,2,2.39,1,0,Medium
S0137,C005,2,2.45,1,0,Medium
S0137,C003,2,2.32,1,0,Medium
S0137,C004,2,2.73,1,1,Low
S0137,C018,3,2.36,1,0,Medium
S0137,C020,3,2.18,1,0,Medium
S0137,C017,3,2.21,1,0,Medium
S0137,C015,3,2.46,1,0,Medium
S0137,C012,3,2.3,1,0,Medium
S0137,C013,4,2.42,1,0,Medium
S0137,C011,4,2.32,1,0,Medium
S0137,C016,4,2.49,1,1,Medium
S0137,C014,4,2.46,1,0,Medium
S0137,C019,4,2.45,1,1,Medium
S0137,C032,5,2.5,1,1,Low
S0137,C027,5,2.4,1,1,Medium
S0137,C030,5,2.27,1,0,Medium
S0137,C028,5,2.28,1,0,Medium
S0137,C025,5,2.38,1,1,Medium
S0137,C034,6,2.27,1,1,Medium
S0137,C038,6,2.1,1,0,Medium
S0138,C009,1,1.09,0,0,High
S0138,C006,1,1.05,0,0,High
S0138,C001,1,1.16,0,0,High
S0138,C004,1,1.31,0,0,High
S0138,C005,2,1.18,0,0,High
S0138,C003,2,1.27,0,0,High
S0138,C008,2,1.05,0,0,High
S0138,C010,2,1.12,0,0,High
S0138,C020,3,1.21,0,0,High
S0138,C017,3,1.07,0,0,High
S0138,C016,3,1.16,0,0,High
S0138,C015,3,0.91,0,0,High
S0138,C019,4,1.04,0,0,High
S0138,C012,4,1.07,0,0,High
S0138,C021,4,1.2,0,0,High
S0138,C013,4,1.15,0,0,High
S0138,C024,5,0.84,0,0,High
S0138,C026,5,0.69,0,0,High
S0138,C029,5,1.25,0,1,High
S0138,C030,5,1.2,0,1,High
S0138,C035,6,1.21,0,0,High
S0138,C036,6,0.89,0,0,High
S0139,C005,1,2.51,1,0,Low
S0139,C001,1,2.73,1,1,Low
S0139,C004,1,2.65,1,1,Low
S0139,C006,1,2.36,1,0,Medium
S0139,C007,2,2.32,1,0,Medium
S0139,C010,2,2.47,1,0,Medium
S0139,C009,2,2.53,1,0,Low
S0139,C002,2,2.45,1,0,Medium
S0139,C012,3,2.39,1,0,Medium
S0139,C018,3,2.4,1,0,Medium
S0139,C020,3,2.53,1,0,Low
S0139,C015,3,2.39,1,0,Medium
S0139,C017,4,2.29,1,0,Medium
S0139,C011,4,2.56,1,0,Low
S0139,C014,4,2.36,1,0,Medium
S0139,C013,4,2.3,1,0,Medium
S0139,C028,5,2.36,1,0,Medium
S0139,C025,5,2.45,1,1,Medium
S0139,C023,5,2.39,1,0,Medium
S0139,C032,5,2.48,1,1,Medium
S0139,C037,6,2.26,1,0,Medium
S0139,C039,6,2.42,1,0,Medium
S0140,C010,1,2.78,1,1,Low
S0140,C005,1,2.78,1,1,Low
S0140,C004,1,2.69,1,0,Low
S0140,C002,1,3.03,1,1,Low
S0140,C007,2,2.84,1,1,Low
S0140,C009,2,2.68,1,0,Low
S0140,C006,2,3.06,1,1,Low
S0140,C008,2,2.41,1,0,Medium
S0140,C020,3,2.62,1,1,Low
S0140,C022,3,2.5,1,0,Low
S0140,C014,3,2.55,1,0,Low
S0140,C011,3,2.6,1,1,Low
S0140,C015,4,2.34,1,1,Medium
S0140,C017,4,2.81,1,1,Low
S0140,C016,4,2.54,1,0,Low
S0140,C021,4,2.24,1,0,Medium
S0140,C029,5,2.52,1,0,Low
S0140,C023,5,2.7,1,1,Low
S0140,C031,5,2.58,1,1,Low
S0140,C025,5,2.3,1,0,Medium
S0140,C040,6,2.22,1,0,Medium
S0140,C033,6,2.42,1,0,Medium
S0141,C006,1,2.65,1,1,Low
S0141,C003,1,2.21,1,0,Medium
S0141,C007,1,2.37,1,1,Medium
S0141,C001,2,2.23,1,0,Medium
S0141,C005,2,2.63,1,1,Low
S0141,C009,2,2.42,1,0,Medium
S0141,C022,3,2.24,1,0,Medium
S0141,C014,3,2.36,1,0,Medium
S0141,C021,3,2.34,1,0,Medium
S0141,C015,4,2.62,1,1,Low
S0141,C017,4,2.56,1,1,Low
S0141,C012,4,2.41,1,1,Medium
S0141,C026,5,2.31,1,1,Medium
S0141,C032,5,2.26,1,0,Medium
S0141,C024,5,2.47,1,1,Medium
S0141,C034,6,2.0,1,0,Medium
S0141,C040,6,2.24,1,0,Medium
S0142,C003,1,2.44,1,0,Medium
S0142,C007,1,2.75,1,1,Low
S0142,C009,1,2.21,1,0,Medium
S0142,C008,1,2.5,1,0,Low
S0142,C002,2,2.59,1,1,Low
S0142,C001,2,2.33,1,0,Medium
S0142,C005,2,2.62,1,1,Low
S0142,C004,2,2.34,1,0,Medium
S0142,C016,3,2.41,1,0,Medium
S0142,C011,3,2.87,1,1,Low
S0142,C020,3,2.38,1,1,Medium
S0142,C022,3,2.3,1,0,Medium
S0142,C015,4,2.45,1,1,Medium
S0142,C013,4,2.67,1,1,Low
S0142,C021,4,2.31,1,0,Medium
S0142,C014,4,2.38,1,0,Medium
S0142,C028,5,2.33,1,0,Medium
S0142,C025,5,2.37,1,0,Medium
S0142,C031,5,2.39,1,1,Medium
S0142,C032,5,2.08,1,0,Medium
S0142,C033,6,2.11,1,0,Medium
S0142,C040,6,2.04,1,0,Medium
S0143,C003,1,2.24,1,0,Medium
S0143,C004,1,2.33,1,0,Medium
S0143,C005,1,2.61,1,1,Low
S0143,C006,1,2.75,1,1,Low
S0143,C001,1,2.39,1,0,Medium
S0143,C009,2,2.38,1,0,Medium
S0143,C008,2,2.44,1,0,Medium
S0143,C010,2,2.61,1,1,Low
S0143,C007,2,2.59,1,1,Low
S0143,C002,2,2.48,1,1,Medium
S0143,C016,3,2.3,1,0,Medium
S0143,C015,3,2.56,1,1,Low
S0143,C012,3,2.6,1,1,Low
S0143,C018,3,2.19,1,0,Medium
S0143,C017,3,2.33,1,1,Medium
S0143,C014,4,2.24,1,0,Medium
S0143,C019,4,2.31,1,0,Medium
S0143,C022,4,2.41,1,0,Medium
S0143,C013,4,2.37,1,1,Medium
S0143,C021,4,2.0,1,0,Medium
S0143,C031,5,2.32,1,1,Medium
S0143,C029,5,2.12,1,0,Medium
S0143,C024,5,2.61,1,1,Low
S0143,C028,5,2.04,1,0,Medium
S0143,C032,5,2.52,1,0,Low
S0143,C033,6,2.02,1,0,Medium
S0143,C036,6,2.38,1,1,Medium
S0144,C001,1,2.89,1,0,Low
S0144,C004,1,2.63,1,0,Low
S0144,C010,1,3.06,1,1,Low
S0144,C002,2,2.97,1,1,Low
S0144,C007,2,3.19,1,1,Low
S0144,C006,2,2.9,1,1,Low
S0144,C012,3,2.82,1,1,Low
S0144,C022,3,2.69,1,0,Low
S0144,C017,3,3.24,1,1,Low
S0144,C014,4,2.67,1,0,Low
S0144,C020,4,2.96,1,1,Low
S0144,C015,4,2.81,1,1,Low
S0144,C026,5,2.89,1,1,Low
S0144,C030,5,2.61,1,0,Low
S0144,C031,5,2.52,1,1,Low
S0144,C036,6,2.63,1,1,Low
S0144,C034,6,2.28,1,0,Medium
S0145,C002,1,1.9,1,0,Medium
S0145,C005,1,1.88,1,0,Medium
S0145,C008,1,1.98,1,1,Medium
S0145,C010,1,2.1,1,0,Medium
S0145,C004,2,1.96,1,0,Medium
S0145,C006,2,1.82,1,0,Medium
S0145,C003,2,2.06,1,1,Medium
S0145,C007,2,2.12,1,0,Medium
S0145,C021,3,1.91,1,1,Medium
S0145,C017,3,1.7,1,0,Medium
S0145,C014,3,2.07,1,1,Medium
S0145,C019,3,1.87,1,0,Medium
S0145,C018,4,1.64,1,1,Medium
S0145,C016,4,1.87,1,0,Medium
S0145,C012,4,2.09,1,0,Medium
S0145,C020,4,1.6,1,0,Medium
S0145,C030,5,1.75,1,0,Medium
S0145,C025,5,1.87,1,0,Medium
S0145,C032,5,1.63,1,0,Medium
S0145,C028,5,1.89,1,1,Medium
S0145,C040,6,1.78,1,0,Medium
S0145,C035,6,1.59,1,0,Medium
S0146,C004,1,2.44,1,0,Medium
S0146,C005,1,2.89,1,1,Low
S0146,C009,1,2.66,1,0,Low
S0146,C010,1,2.85,1,1,Low
S0146,C006,2,2.87,1,1,Low
S0146,C008,2,2.64,1,0,Low
S0146,C007,2,2.91,1,1,Low
S0146,C002,2,2.84,1,1,Low
S0146,C022,3,2.67,1,0,Low
S0146,C014,3,2.65,1,0,Low
S0146,C019,3,2.52,1,0,Low
S0146,C017,3,2.65,1,1,Low
S0146,C020,4,2.78,1,1,Low
S0146,C015,4,2.94,1,1,Low
S0146,C013,4,2.84,1,1,Low
S0146,C018,4,2.46,1,0,Medium
S0146,C027,5,2.48,1,0,Medium
S0146,C026,5,2.54,1,1,Low
S0146,C024,5,2.56,1,1,Low
S0146,C032,5,2.58,1,0,Low
S0146,C035,6,2.53,1,0,Low
S0146,C034,6,2.61,1,0,Low
S0147,C010,1,2.54,1,0,Low
S0147,C001,1,2.45,1,0,Medium
S0147,C004,1,2.12,1,0,Medium
S0147,C002,1,2.64,1,0,Low
S0147,C006,2,2.37,1,0,Medium
S0147,C003,2,2.51,1,0,Low
S0147,C005,2,2.46,1,0,Medium
S0147,C007,2,2.62,1,0,Low
S0147,C013,3,2.4,1,0,Medium
S0147,C019,3,2.38,1,0,Medium
S0147,C014,3,2.08,1,0,Medium
S0147,C021,3,2.28,1,0,Medium
S0147,C020,4,2.45,1,0,Medium
S0147,C011,4,2.25,1,0,Medium
S0147,C015,4,2.46,1,0,Medium
S0147,C022,4,2.39,1,0,Medium
S0147,C023,5,2.38,1,0,Medium
S0147,C031,5,2.34,1,0,Medium
S0147,C028,5,2.06,1,0,Medium
S0147,C025,5,2.36,1,0,Medium
S0147,C037,6,2.47,1,1,Medium
S0147,C040,6,2.12,1,0,Medium
S0148,C006,1,2.22,1,1,Medium
S0148,C007,1,2.03,1,1,Medium
S0148,C004,1,1.8,1,0,Medium
S0148,C003,1,1.99,1,0,Medium
S0148,C009,2,1.85,1,0,Medium
S0148,C005,2,2.18,1,1,Medium
S0148,C010,2,2.13,1,1,Medium
S0148,C008,2,1.71,1,0,Medium
S0148,C017,3,1.8,1,1,Medium
S0148,C015,3,1.99,1,1,Medium
S0148,C020,3,2.05,1,1,Medium
S0148,C018,3,1.68,1,0,Medium
S0148,C014,4,1.82,1,0,Medium
S0148,C016,4,1.78,1,0,Medium
S0148,C013,4,2.28,1,1,Medium
S0148,C012,4,1.97,1,1,Medium
S0148,C030,5,1.85,1,0,Medium
S0148,C029,5,1.81,1,0,Medium
S0148,C028,5,1.85,1,0,Medium
S0148,C024,5,1.94,1,1,Medium
S0148,C040,6,1.6,1,0,Medium
S0148,C034,6,1.6,1,0,Medium
S0149,C010,1,2.14,1,0,Medium
S0149,C005,1,2.15,1,0,Medium
S0149,C009,1,2.17,1,0,Medium
S0149,C007,1,2.01,1,0,Medium
S0149,C003,1,2.3,1,0,Medium
S0149,C004,2,2.34,1,0,Medium
S0149,C006,2,2.17,1,0,Medium
S0149,C002,2,2.28,1,0,Medium
S0149,C001,2,2.05,1,0,Medium
S0149,C008,2,2.01,1,0,Medium
S0149,C014,3,2.05,1,0,Medium
S0149,C021,3,1.92,1,0,Medium
S0149,C018,3,2.1,1,0,Medium
S0149,C022,3,2.15,1,0,Medium
S0149,C020,3,2.06,1,0,Medium
S0149,C011,4,2.18,1,0,Medium
S0149,C012,4,1.89,1,0,Medium
S0149,C013,4,2.08,1,0,Medium
S0149,C015,4,1.92,1,0,Medium
S0149,C017,4,1.92,1,0,Medium
S0149,C032,5,1.9,1,0,Medium
S0149,C024,5,1.89,1,0,Medium
S0149,C023,5,2.0,1,0,Medium
S0149,C026,5,1.85,1,0,Medium
S0149,C025,5,2.09,1,0,Medium
S0149,C040,6,1.92,1,0,Medium
S0149,C035,6,1.78,1,0,Medium
S0150,C001,1,2.24,1,0,Medium
S0150,C009,1,2.34,1,1,Medium
S0150,C004,1,1.99,1,0,Medium
S0150,C010,2,2.05,1,0,Medium
S0150,C007,2,2.22,1,0,Medium
S0150,C005,2,2.29,1,0,Medium
S0150,C018,3,2.31,1,1,Medium
S0150,C020,3,2.13,1,0,Medium
S0150,C022,3,2.15,1,0,Medium
S0150,C013,4,2.14,1,0,Medium
S0150,C015,4,2.03,1,0,Medium
S0150,C017,4,2.28,1,0,Medium
S0150,C025,5,1.96,1,0,Medium
S0150,C026,5,1.97,1,0,Medium
S0150,C024,5,2.05,1,0,Medium
S0150,C034,6,1.95,1,0,Medium
S0150,C035,6,1.9,1,0,Medium
S0151,C002,1,2.59,1,0,Low
S0151,C006,1,2.77,1,0,Low
S0151,C004,1,2.56,1,0,Low
S0151,C003,1,2.38,1,0,Medium
S0151,C009,2,2.48,1,0,Medium
S0151,C007,2,2.59,1,0,Low
S0151,C008,2,2.57,1,0,Low
S0151,C005,2,2.37,1,0,Medium
S0151,C012,3,2.25,1,0,Medium
S0151,C017,3,2.51,1,0,Low
S0151,C016,3,2.29,1,0,Medium
S0151,C015,3,2.6,1,0,Low
S0151,C022,4,2.48,1,0,Medium
S0151,C018,4,2.33,1,0,Medium
S0151,C014,4,2.53,1,0,Low
S0151,C021,4,2.39,1,0,Medium
S0151,C030,5,2.49,1,1,Medium
S0151,C023,5,2.36,1,0,Medium
S0151,C025,5,2.21,1,0,Medium
S0151,C029,5,2.53,1,1,Low
S0151,C038,6,2.15,1,0,Medium
S0151,C037,6,2.41,1,1,Medium
S0152,C009,1,2.7,1,0,Low
S0152,C010,1,2.88,1,0,Low
S0152,C007,1,3.14,1,0,Low
S0152,C005,1,2.88,1,0,Low
S0152,C002,1,2.97,1,0,Low
S0152,C001,2,2.86,1,0,Low
S0152,C003,2,2.68,1,0,Low
S0152,C004,2,2.83,1,0,Low
S0152,C006,2,2.78,1,0,Low
S0152,C008,2,2.72,1,0,Low
S0152,C015,3,2.7,1,0,Low
S0152,C022,3,3.02,1,0,Low
S0152,C013,3,2.78,1,0,Low
S0152,C016,3,2.73,1,0,Low
S0152,C017,3,2.71,1,0,Low
S0152,C018,4,2.82,1,0,Low
S0152,C019,4,2.93,1,0,Low
S0152,C021,4,2.76,1,0,Low
S0152,C014,4,2.72,1,0,Low
S0152,C011,4,2.88,1,0,Low
S0152,C026,5,2.59,1,0,Low
S0152,C032,5,2.48,1,0,Medium
S0152,C023,5,2.46,1,0,Medium
S0152,C024,5,2.59,1,0,Low
S0152,C030,5,2.8,1,1,Low
S0152,C040,6,2.43,1,0,Medium
S0152,C038,6,2.36,1,0,Medium
S0153,C007,1,2.78,1,0,Low
S0153,C006,1,2.96,1,0,Low
S0153,C002,1,2.95,1,0,Low
S0153,C009,1,3.0,1,1,Low
S0153,C004,2,3.1,1,0,Low
S0153,C010,2,2.81,1,0,Low
S0153,C008,2,2.95,1,1,Low
S0153,C003,2,2.89,1,1,Low
S0153,C015,3,2.79,1,0,Low
S0153,C016,3,2.6,1,0,Low
S0153,C018,3,2.97,1,1,Low
S0153,C021,3,3.05,1,1,Low
S0153,C014,4,2.82,1,1,Low
S0153,C020,4,2.59,1,0,Low
S0153,C011,4,2.97,1,0,Low
S0153,C017,4,2.7,1,0,Low
S0153,C032,5,2.52,1,0,Low
S0153,C024,5,2.63,1,0,Low
S0153,C029,5,2.9,1,0,Low
S0153,C023,5,2.56,1,0,Low
S0153,C037,6,2.53,1,0,Low
S0153,C036,6,2.61,1,0,Low
S0154,C009,1,2.26,1,0,Medium
S0154,C010,1,2.22,1,0,Medium
S0154,C007,1,2.16,1,0,Medium
S0154,C001,1,2.14,1,1,Medium
S0154,C004,2,2.14,1,1,Medium
S0154,C005,2,1.98,1,0,Medium
S0154,C002,2,2.08,1,0,Medium
S0154,C008,2,2.1,1,0,Medium
S0154,C022,3,2.14,1,1,Medium
S0154,C013,3,1.91,1,0,Medium
S0154,C012,3,2.06,1,0,Medium
S0154,C015,3,2.19,1,0,Medium
S0154,C019,4,2.51,1,1,Low
S0154,C016,4,2.35,1,1,Medium
S0154,C011,4,2.27,1,0,Medium
S0154,C014,4,1.94,1,0,Medium
S0154,C027,5,2.39,1,1,Medium
S0154,C032,5,2.21,1,1,Medium
S0154,C030,5,2.07,1,0,Medium
S0154,C023,5,1.98,1,0,Medium
S0154,C034,6,2.06,1,1,Medium
S0154,C040,6,1.82,1,1,Medium
S0155,C010,1,1.55,1,0,Medium
S0155,C001,1,1.54,1,0,Medium
S0155,C002,1,1.58,1,0,Medium
S0155,C003,1,1.79,1,0,Medium
S0155,C008,2,1.75,1,0,Medium
S0155,C005,2,1.65,1,0,Medium
S0155,C007,2,1.77,1,0,Medium
S0155,C004,2,1.36,0,0,High
S0155,C016,3,1.47,0,0,High
S0155,C014,3,1.62,1,0,Medium
S0155,C021,3,1.61,1,0,Medium
S0155,C013,3,1.56,1,0,Medium
S0155,C012,4,1.56,1,0,Medium
S0155,C015,4,1.56,1,0,Medium
S0155,C019,4,1.68,1,0,Medium
S0155,C018,4,1.42,0,0,High
S0155,C032,5,1.41,0,0,High
S0155,C031,5,1.49,0,0,High
S0155,C025,5,1.72,1,0,Medium
S0155,C030,5,1.81,1,1,Medium
S0155,C035,6,1.34,0,0,High
S0155,C034,6,1.59,1,0,Medium
S0156,C001,1,2.21,1,1,Medium
S0156,C005,1,1.83,1,0,Medium
S0156,C004,1,1.93,1,1,Medium
S0156,C007,2,1.99,1,0,Medium
S0156,C002,2,2.0,1,0,Medium
S0156,C009,2,2.1,1,0,Medium
S0156,C014,3,1.94,1,0,Medium
S0156,C011,3,1.97,1,0,Medium
S0156,C018,3,1.74,1,0,Medium
S0156,C012,4,1.9,1,0,Medium
S0156,C017,4,1.93,1,0,Medium
S0156,C019,4,1.94,1,1,Medium
S0156,C031,5,1.67,1,0,Medium
S0156,C029,5,1.81,1,0,Medium
S0156,C023,5,1.84,1,0,Medium
S0156,C040,6,1.93,1,1,Medium
S0156,C037,6,1.7,1,0,Medium
S0157,C005,1,1.8,1,0,Medium
S0157,C008,1,1.93,1,0,Medium
S0157,C010,1,1.86,1,0,Medium
S0157,C001,1,2.2,1,1,Medium
S0157,C003,1,1.88,1,0,Medium
S0157,C007,2,1.99,1,0,Medium
S0157,C002,2,1.9,1,0,Medium
S0157,C006,2,1.93,1,0,Medium
S0157,C009,2,2.09,1,0,Medium
S0157,C004,2,1.88,1,1,Medium
S0157,C017,3,1.97,1,0,Medium
S0157,C011,3,2.03,1,0,Medium
S0157,C013,3,1.69,1,0,Medium
S0157,C019,3,2.29,1,1,Medium
S0157,C022,3,2.07,1,1,Medium
S0157,C015,4,1.96,1,0,Medium
S0157,C014,4,1.96,1,0,Medium
S0157,C021,4,1.9,1,0,Medium
S0157,C020,4,1.83,1,0,Medium
S0157,C016,4,2.24,1,1,Medium
S0157,C032,5,1.98,1,1,Medium
S0157,C023,5,1.9,1,0,Medium
S0157,C026,5,1.8,1,0,Medium
S0157,C029,5,1.9,1,0,Medium
S0157,C030,5,1.9,1,0,Medium
S0157,C037,6,1.8,1,0,Medium
S0157,C038,6,1.7,1,0,Medium
S0158,C007,1,2.35,1,0,Medium
S0158,C008,1,2.43,1,1,Medium
S0158,C009,1,2.63,1,1,Low
S0158,C002,1,2.32,1,0,Medium
S0158,C010,1,2.43,1,0,Medium
S0158,C005,2,2.3,1,0,Medium
S0158,C004,2,2.28,1,0,Medium
S0158,C006,2,2.28,1,0,Medium
S0158,C003,2,2.6,1,1,Low
S0158,C001,2,2.28,1,0,Medium
S0158,C020,3,2.26,1,0,Medium
S0158,C011,3,2.33,1,0,Medium
