src_id,dst_id,edge_type,weight
S0924,C008,enrolled_in,1.0
S0924,C005,enrolled_in,1.0
S0924,C004,enrolled_in,1.0
S0924,C018,enrolled_in,1.0
S0924,C015,enrolled_in,1.0
S0924,C012,enrolled_in,1.0
S0924,C016,enrolled_in,1.0
S0924,C014,enrolled_in,1.0
S0924,C013,enrolled_in,1.0
S0924,C021,enrolled_in,1.0
S0924,C022,enrolled_in,1.0
S0924,C024,enrolled_in,1.0
S0924,C031,enrolled_in,1.0
S0924,C032,enrolled_in,1.0
S0924,C027,enrolled_in,1.0
S0924,C040,enrolled_in,1.0
S0924,C033,enrolled_in,1.0
S0925,C002,enrolled_in,1.0
S0925,C007,enrolled_in,1.0
S0925,C009,enrolled_in,1.0
S0925,C005,enrolled_in,1.0
S0925,C008,enrolled_in,1.0
S0925,C006,enrolled_in,1.0
S0925,C015,enrolled_in,1.0
S0925,C022,enrolled_in,1.0
S0925,C018,enrolled_in,1.0
S0925,C020,enrolled_in,1.0
S0925,C012,enrolled_in,1.0
S0925,C016,enrolled_in,1.0
S0925,C025,enrolled_in,1.0
S0925,C032,enrolled_in,1.0
S0925,C030,enrolled_in,1.0
S0925,C036,enrolled_in,1.0
S0925,C037,enrolled_in,1.0
S0926,C001,enrolled_in,1.0
S0926,C008,enrolled_in,1.0
S0926,C010,enrolled_in,1.0
S0926,C005,enrolled_in,1.0
S0926,C002,enrolled_in,1.0
S0926,C007,enrolled_in,1.0
S0926,C004,enrolled_in,1.0
S0926,C003,enrolled_in,1.0
S0926,C021,enrolled_in,1.0
S0926,C014,enrolled_in,1.0
S0926,C011,enrolled_in,1.0
S0926,C015,enrolled_in,1.0
S0926,C013,enrolled_in,1.0
S0926,C022,enrolled_in,1.0
S0926,C016,enrolled_in,1.0
S0926,C019,enrolled_in,1.0
S0926,C026,enrolled_in,1.0
S0926,C030,enrolled_in,1.0
S0926,C032,enrolled_in,1.0
S0926,C028,enrolled_in,1.0
S0926,C033,enrolled_in,1.0
S0926,C038,enrolled_in,1.0
S0927,C007,enrolled_in,1.0
S0927,C003,enrolled_in,1.0
S0927,C005,enrolled_in,1.0
S0927,C006,enrolled_in,1.0
S0927,C010,enrolled_in,1.0
S0927,C009,enrolled_in,1.0
S0927,C014,enrolled_in,1.0
S0927,C012,enrolled_in,1.0
S0927,C018,enrolled_in,1.0
S0927,C016,enrolled_in,1.0
S0927,C013,enrolled_in,1.0
S0927,C017,enrolled_in,1.0
S0927,C025,enrolled_in,1.0
S0927,C029,enrolled_in,1.0
S0927,C023,enrolled_in,1.0
S0927,C038,enrolled_in,1.0
S0927,C034,enrolled_in,1.0
S0928,C010,enrolled_in,1.0
S0928,C002,enrolled_in,1.0
S0928,C009,enrolled_in,1.0
S0928,C001,enrolled_in,1.0
S0928,C005,enrolled_in,1.0
S0928,C004,enrolled_in,1.0
S0928,C006,enrolled_in,1.0
S0928,C008,enrolled_in,1.0
S0928,C017,enrolled_in,1.0
S0928,C015,enrolled_in,1.0
S0928,C011,enrolled_in,1.0
S0928,C016,enrolled_in,1.0
S0928,C018,enrolled_in,1.0
S0928,C013,enrolled_in,1.0
S0928,C012,enrolled_in,1.0
S0928,C022,enrolled_in,1.0
S0928,C024,enrolled_in,1.0
S0928,C027,enrolled_in,1.0
S0928,C031,enrolled_in,1.0
S0928,C026,enrolled_in,1.0
S0928,C036,enrolled_in,1.0
S0928,C040,enrolled_in,1.0
S0929,C003,enrolled_in,1.0
S0929,C007,enrolled_in,1.0
S0929,C006,enrolled_in,1.0
S0929,C005,enrolled_in,1.0
S0929,C001,enrolled_in,1.0
S0929,C002,enrolled_in,1.0
S0929,C009,enrolled_in,1.0
S0929,C010,enrolled_in,1.0
S0929,C014,enrolled_in,1.0
S0929,C018,enrolled_in,1.0
S0929,C015,enrolled_in,1.0
S0929,C022,enrolled_in,1.0
S0929,C019,enrolled_in,1.0
S0929,C021,enrolled_in,1.0
S0929,C013,enrolled_in,1.0
S0929,C012,enrolled_in,1.0
S0929,C030,enrolled_in,1.0
S0929,C026,enrolled_in,1.0
S0929,C032,enrolled_in,1.0
S0929,C027,enrolled_in,1.0
S0929,C038,enrolled_in,1.0
S0929,C034,enrolled_in,1.0
S0930,C005,enrolled_in,1.0
S0930,C009,enrolled_in,1.0
S0930,C008,enrolled_in,1.0
S0930,C001,enrolled_in,1.0
S0930,C002,enrolled_in,1.0
S0930,C004,enrolled_in,1.0
S0930,C007,enrolled_in,1.0
S0930,C003,enrolled_in,1.0
S0930,C010,enrolled_in,1.0
S0930,C006,enrolled_in,1.0
S0930,C019,enrolled_in,1.0
S0930,C016,enrolled_in,1.0
S0930,C021,enrolled_in,1.0
S0930,C013,enrolled_in,1.0
S0930,C017,enrolled_in,1.0
S0930,C018,enrolled_in,1.0
S0930,C020,enrolled_in,1.0
S0930,C022,enrolled_in,1.0
S0930,C015,enrolled_in,1.0
S0930,C014,enrolled_in,1.0
S0930,C030,enrolled_in,1.0
S0930,C031,enrolled_in,1.0
S0930,C025,enrolled_in,1.0
S0930,C023,enrolled_in,1.0
S0930,C029,enrolled_in,1.0
S0930,C040,enrolled_in,1.0
S0930,C039,enrolled_in,1.0
S0931,C006,enrolled_in,1.0
S0931,C009,enrolled_in,1.0
S0931,C010,enrolled_in,1.0
S0931,C003,enrolled_in,1.0
S0931,C002,enrolled_in,1.0
S0931,C007,enrolled_in,1.0
S0931,C013,enrolled_in,1.0
S0931,C014,enrolled_in,1.0
S0931,C012,enrolled_in,1.0
S0931,C015,enrolled_in,1.0
S0931,C021,enrolled_in,1.0
S0931,C018,enrolled_in,1.0
S0931,C029,enrolled_in,1.0
S0931,C031,enrolled_in,1.0
S0931,C026,enrolled_in,1.0
S0931,C036,enrolled_in,1.0
S0931,C037,enrolled_in,1.0
S0932,C004,enrolled_in,1.0
S0932,C005,enrolled_in,1.0
S0932,C002,enrolled_in,1.0
S0932,C009,enrolled_in,1.0
S0932,C001,enrolled_in,1.0
S0932,C007,enrolled_in,1.0
S0932,C010,enrolled_in,1.0
S0932,C008,enrolled_in,1.0
S0932,C016,enrolled_in,1.0
S0932,C013,enrolled_in,1.0
S0932,C020,enrolled_in,1.0
S0932,C014,enrolled_in,1.0
S0932,C012,enrolled_in,1.0
S0932,C018,enrolled_in,1.0
S0932,C011,enrolled_in,1.0
S0932,C021,enrolled_in,1.0
S0932,C026,enrolled_in,1.0
S0932,C029,enrolled_in,1.0
S0932,C028,enrolled_in,1.0
S0932,C025,enrolled_in,1.0
S0932,C040,enrolled_in,1.0
S0932,C038,enrolled_in,1.0
S0933,C010,enrolled_in,1.0
S0933,C009,enrolled_in,1.0
S0933,C008,enrolled_in,1.0
S0933,C007,enrolled_in,1.0
S0933,C006,enrolled_in,1.0
S0933,C005,enrolled_in,1.0
S0933,C004,enrolled_in,1.0
S0933,C002,enrolled_in,1.0
S0933,C018,enrolled_in,1.0
S0933,C012,enrolled_in,1.0
S0933,C011,enrolled_in,1.0
S0933,C014,enrolled_in,1.0
S0933,C015,enrolled_in,1.0
S0933,C020,enrolled_in,1.0
S0933,C017,enrolled_in,1.0
S0933,C022,enrolled_in,1.0
S0933,C024,enrolled_in,1.0
S0933,C029,enrolled_in,1.0
S0933,C027,enrolled_in,1.0
S0933,C028,enrolled_in,1.0
S0933,C037,enrolled_in,1.0
S0933,C036,enrolled_in,1.0
S0934,C004,enrolled_in,1.0
S0934,C005,enrolled_in,1.0
S0934,C010,enrolled_in,1.0
S0934,C008,enrolled_in,1.0
S0934,C009,enrolled_in,1.0
S0934,C006,enrolled_in,1.0
S0934,C007,enrolled_in,1.0
S0934,C002,enrolled_in,1.0
S0934,C001,enrolled_in,1.0
S0934,C003,enrolled_in,1.0
S0934,C021,enrolled_in,1.0
S0934,C015,enrolled_in,1.0
S0934,C018,enrolled_in,1.0
S0934,C022,enrolled_in,1.0
S0934,C019,enrolled_in,1.0
S0934,C011,enrolled_in,1.0
S0934,C017,enrolled_in,1.0
S0934,C016,enrolled_in,1.0
S0934,C012,enrolled_in,1.0
S0934,C013,enrolled_in,1.0
S0934,C030,enrolled_in,1.0
S0934,C029,enrolled_in,1.0
S0934,C025,enrolled_in,1.0
S0934,C031,enrolled_in,1.0
S0934,C027,enrolled_in,1.0
S0934,C038,enrolled_in,1.0
S0934,C035,enrolled_in,1.0
S0935,C001,enrolled_in,1.0
S0935,C002,enrolled_in,1.0
S0935,C010,enrolled_in,1.0
S0935,C004,enrolled_in,1.0
S0935,C007,enrolled_in,1.0
S0935,C005,enrolled_in,1.0
S0935,C018,enrolled_in,1.0
S0935,C021,enrolled_in,1.0
S0935,C013,enrolled_in,1.0
S0935,C017,enrolled_in,1.0
S0935,C020,enrolled_in,1.0
S0935,C019,enrolled_in,1.0
S0935,C025,enrolled_in,1.0
S0935,C032,enrolled_in,1.0
S0935,C024,enrolled_in,1.0
S0935,C040,enrolled_in,1.0
S0935,C038,enrolled_in,1.0
S0936,C006,enrolled_in,1.0
S0936,C009,enrolled_in,1.0
S0936,C008,enrolled_in,1.0
S0936,C002,enrolled_in,1.0
S0936,C004,enrolled_in,1.0
S0936,C007,enrolled_in,1.0
S0936,C018,enrolled_in,1.0
S0936,C012,enrolled_in,1.0
S0936,C016,enrolled_in,1.0
S0936,C014,enrolled_in,1.0
S0936,C013,enrolled_in,1.0
S0936,C015,enrolled_in,1.0
S0936,C029,enrolled_in,1.0
S0936,C025,enrolled_in,1.0
S0936,C030,enrolled_in,1.0
S0936,C036,enrolled_in,1.0
S0936,C039,enrolled_in,1.0
S0937,C008,enrolled_in,1.0
S0937,C001,enrolled_in,1.0
S0937,C009,enrolled_in,1.0
S0937,C006,enrolled_in,1.0
S0937,C007,enrolled_in,1.0
S0937,C010,enrolled_in,1.0
S0937,C017,enrolled_in,1.0
S0937,C014,enrolled_in,1.0
S0937,C013,enrolled_in,1.0
S0937,C019,enrolled_in,1.0
S0937,C020,enrolled_in,1.0
S0937,C022,enrolled_in,1.0
S0937,C029,enrolled_in,1.0
S0937,C031,enrolled_in,1.0
S0937,C026,enrolled_in,1.0
S0937,C040,enrolled_in,1.0
S0937,C037,enrolled_in,1.0
S0938,C009,enrolled_in,1.0
S0938,C003,enrolled_in,1.0
S0938,C002,enrolled_in,1.0
S0938,C004,enrolled_in,1.0
S0938,C008,enrolled_in,1.0
S0938,C007,enrolled_in,1.0
S0938,C005,enrolled_in,1.0
S0938,C001,enrolled_in,1.0
S0938,C011,enrolled_in,1.0
S0938,C018,enrolled_in,1.0
S0938,C019,enrolled_in,1.0
S0938,C012,enrolled_in,1.0
S0938,C013,enrolled_in,1.0
S0938,C022,enrolled_in,1.0
S0938,C020,enrolled_in,1.0
S0938,C014,enrolled_in,1.0
S0938,C027,enrolled_in,1.0
S0938,C031,enrolled_in,1.0
S0938,C023,enrolled_in,1.0
S0938,C024,enrolled_in,1.0
S0938,C033,enrolled_in,1.0
S0938,C035,enrolled_in,1.0
S0939,C005,enrolled_in,1.0
S0939,C003,enrolled_in,1.0
S0939,C010,enrolled_in,1.0
S0939,C007,enrolled_in,1.0
S0939,C002,enrolled_in,1.0
S0939,C001,enrolled_in,1.0
S0939,C004,enrolled_in,1.0
S0939,C009,enrolled_in,1.0
S0939,C012,enrolled_in,1.0
S0939,C015,enrolled_in,1.0
S0939,C014,enrolled_in,1.0
S0939,C017,enrolled_in,1.0
S0939,C019,enrolled_in,1.0
S0939,C011,enrolled_in,1.0
S0939,C016,enrolled_in,1.0
S0939,C013,enrolled_in,1.0
S0939,C029,enrolled_in,1.0
S0939,C027,enrolled_in,1.0
S0939,C028,enrolled_in,1.0
S0939,C032,enrolled_in,1.0
S0939,C039,enrolled_in,1.0
S0939,C037,enrolled_in,1.0
S0940,C008,enrolled_in,1.0
S0940,C009,enrolled_in,1.0
S0940,C006,enrolled_in,1.0
S0940,C003,enrolled_in,1.0
S0940,C002,enrolled_in,1.0
S0940,C001,enrolled_in,1.0
S0940,C012,enrolled_in,1.0
S0940,C018,enrolled_in,1.0
S0940,C017,enrolled_in,1.0
S0940,C019,enrolled_in,1.0
S0940,C021,enrolled_in,1.0
S0940,C016,enrolled_in,1.0
S0940,C025,enrolled_in,1.0
S0940,C031,enrolled_in,1.0
S0940,C026,enrolled_in,1.0
S0940,C036,enrolled_in,1.0
S0940,C034,enrolled_in,1.0
S0941,C007,enrolled_in,1.0
S0941,C008,enrolled_in,1.0
S0941,C009,enrolled_in,1.0
S0941,C005,enrolled_in,1.0
S0941,C004,enrolled_in,1.0
S0941,C006,enrolled_in,1.0
S0941,C010,enrolled_in,1.0
S0941,C002,enrolled_in,1.0
S0941,C020,enrolled_in,1.0
S0941,C014,enrolled_in,1.0
S0941,C013,enrolled_in,1.0
S0941,C017,enrolled_in,1.0
S0941,C022,enrolled_in,1.0
S0941,C018,enrolled_in,1.0
S0941,C019,enrolled_in,1.0
S0941,C015,enrolled_in,1.0
S0941,C027,enrolled_in,1.0
S0941,C024,enrolled_in,1.0
S0941,C030,enrolled_in,1.0
S0941,C029,enrolled_in,1.0
S0941,C036,enrolled_in,1.0
S0941,C033,enrolled_in,1.0
S0942,C009,enrolled_in,1.0
S0942,C007,enrolled_in,1.0
S0942,C005,enrolled_in,1.0
S0942,C004,enrolled_in,1.0
S0942,C003,enrolled_in,1.0
S0942,C008,enrolled_in,1.0
S0942,C017,enrolled_in,1.0
S0942,C011,enrolled_in,1.0
S0942,C014,enrolled_in,1.0
S0942,C018,enrolled_in,1.0
S0942,C020,enrolled_in,1.0
S0942,C012,enrolled_in,1.0
S0942,C024,enrolled_in,1.0
S0942,C025,enrolled_in,1.0
S0942,C032,enrolled_in,1.0
S0942,C036,enrolled_in,1.0
S0942,C039,enrolled_in,1.0
S0943,C010,enrolled_in,1.0
S0943,C002,enrolled_in,1.0
S0943,C009,enrolled_in,1.0
S0943,C004,enrolled_in,1.0
S0943,C001,enrolled_in,1.0
S0943,C003,enrolled_in,1.0
S0943,C008,enrolled_in,1.0
S0943,C006,enrolled_in,1.0
S0943,C017,enrolled_in,1.0
S0943,C012,enrolled_in,1.0
S0943,C018,enrolled_in,1.0
S0943,C016,enrolled_in,1.0
S0943,C022,enrolled_in,1.0
S0943,C013,enrolled_in,1.0
S0943,C014,enrolled_in,1.0
S0943,C015,enrolled_in,1.0
S0943,C026,enrolled_in,1.0
S0943,C028,enrolled_in,1.0
S0943,C029,enrolled_in,1.0
S0943,C025,enrolled_in,1.0
S0943,C039,enrolled_in,1.0
S0943,C038,enrolled_in,1.0
S0944,C006,enrolled_in,1.0
S0944,C008,enrolled_in,1.0
S0944,C002,enrolled_in,1.0
S0944,C001,enrolled_in,1.0
S0944,C003,enrolled_in,1.0
S0944,C005,enrolled_in,1.0
S0944,C010,enrolled_in,1.0
S0944,C004,enrolled_in,1.0
S0944,C019,enrolled_in,1.0
S0944,C012,enrolled_in,1.0
S0944,C011,enrolled_in,1.0
S0944,C016,enrolled_in,1.0
S0944,C020,enrolled_in,1.0
S0944,C013,enrolled_in,1.0
S0944,C018,enrolled_in,1.0
S0944,C022,enrolled_in,1.0
S0944,C032,enrolled_in,1.0
S0944,C031,enrolled_in,1.0
S0944,C030,enrolled_in,1.0
S0944,C025,enrolled_in,1.0
S0944,C033,enrolled_in,1.0
S0944,C036,enrolled_in,1.0
S0945,C004,enrolled_in,1.0
S0945,C008,enrolled_in,1.0
S0945,C007,enrolled_in,1.0
S0945,C005,enrolled_in,1.0
S0945,C001,enrolled_in,1.0
S0945,C003,enrolled_in,1.0
S0945,C009,enrolled_in,1.0
S0945,C002,enrolled_in,1.0
S0945,C020,enrolled_in,1.0
S0945,C022,enrolled_in,1.0
S0945,C013,enrolled_in,1.0
S0945,C021,enrolled_in,1.0
S0945,C016,enrolled_in,1.0
S0945,C018,enrolled_in,1.0
S0945,C011,enrolled_in,1.0
S0945,C019,enrolled_in,1.0
S0945,C027,enrolled_in,1.0
S0945,C032,enrolled_in,1.0
S0945,C025,enrolled_in,1.0
S0945,C023,enrolled_in,1.0
S0945,C038,enrolled_in,1.0
S0945,C036,enrolled_in,1.0
S0946,C004,enrolled_in,1.0
S0946,C010,enrolled_in,1.0
S0946,C005,enrolled_in,1.0
S0946,C007,enrolled_in,1.0
S0946,C008,enrolled_in,1.0
S0946,C006,enrolled_in,1.0
S0946,C003,enrolled_in,1.0
S0946,C009,enrolled_in,1.0
S0946,C016,enrolled_in,1.0
S0946,C015,enrolled_in,1.0
S0946,C020,enrolled_in,1.0
S0946,C011,enrolled_in,1.0
S0946,C013,enrolled_in,1.0
S0946,C021,enrolled_in,1.0
S0946,C018,enrolled_in,1.0
S0946,C014,enrolled_in,1.0
S0946,C032,enrolled_in,1.0
S0946,C025,enrolled_in,1.0
S0946,C024,enrolled_in,1.0
S0946,C029,enrolled_in,1.0
S0946,C035,enrolled_in,1.0
S0946,C040,enrolled_in,1.0
S0947,C003,enrolled_in,1.0
S0947,C006,enrolled_in,1.0
S0947,C004,enrolled_in,1.0
S0947,C008,enrolled_in,1.0
S0947,C009,enrolled_in,1.0
S0947,C001,enrolled_in,1.0
S0947,C010,enrolled_in,1.0
S0947,C002,enrolled_in,1.0
S0947,C015,enrolled_in,1.0
S0947,C013,enrolled_in,1.0
S0947,C018,enrolled_in,1.0
S0947,C011,enrolled_in,1.0
S0947,C012,enrolled_in,1.0
S0947,C022,enrolled_in,1.0
S0947,C019,enrolled_in,1.0
S0947,C014,enrolled_in,1.0
S0947,C027,enrolled_in,1.0
S0947,C025,enrolled_in,1.0
S0947,C032,enrolled_in,1.0
S0947,C026,enrolled_in,1.0
S0947,C040,enrolled_in,1.0
S0947,C039,enrolled_in,1.0
S0948,C009,enrolled_in,1.0
S0948,C003,enrolled_in,1.0
S0948,C008,enrolled_in,1.0
S0948,C001,enrolled_in,1.0
S0948,C007,enrolled_in,1.0
S0948,C006,enrolled_in,1.0
S0948,C010,enrolled_in,1.0
S0948,C004,enrolled_in,1.0
S0948,C011,enrolled_in,1.0
S0948,C020,enrolled_in,1.0
S0948,C018,enrolled_in,1.0
S0948,C016,enrolled_in,1.0
S0948,C013,enrolled_in,1.0
S0948,C015,enrolled_in,1.0
S0948,C019,enrolled_in,1.0
S0948,C017,enrolled_in,1.0
S0948,C032,enrolled_in,1.0
S0948,C030,enrolled_in,1.0
S0948,C029,enrolled_in,1.0
S0948,C028,enrolled_in,1.0
S0948,C036,enrolled_in,1.0
S0948,C039,enrolled_in,1.0
S0949,C004,enrolled_in,1.0
S0949,C002,enrolled_in,1.0
S0949,C009,enrolled_in,1.0
S0949,C008,enrolled_in,1.0
S0949,C005,enrolled_in,1.0
S0949,C010,enrolled_in,1.0
S0949,C020,enrolled_in,1.0
S0949,C019,enrolled_in,1.0
S0949,C017,enrolled_in,1.0
S0949,C011,enrolled_in,1.0
S0949,C018,enrolled_in,1.0
S0949,C015,enrolled_in,1.0
S0949,C027,enrolled_in,1.0
S0949,C030,enrolled_in,1.0
S0949,C023,enrolled_in,1.0
S0949,C038,enrolled_in,1.0
S0949,C035,enrolled_in,1.0
S0950,C007,enrolled_in,1.0
S0950,C009,enrolled_in,1.0
S0950,C003,enrolled_in,1.0
S0950,C004,enrolled_in,1.0
S0950,C002,enrolled_in,1.0
S0950,C006,enrolled_in,1.0
S0950,C015,enrolled_in,1.0
S0950,C019,enrolled_in,1.0
S0950,C014,enrolled_in,1.0
S0950,C017,enrolled_in,1.0
S0950,C016,enrolled_in,1.0
S0950,C022,enrolled_in,1.0
S0950,C024,enrolled_in,1.0
S0950,C023,enrolled_in,1.0
S0950,C030,enrolled_in,1.0
S0950,C039,enrolled_in,1.0
S0950,C037,enrolled_in,1.0
S0951,C009,enrolled_in,1.0
S0951,C003,enrolled_in,1.0
S0951,C008,enrolled_in,1.0
S0951,C007,enrolled_in,1.0
S0951,C010,enrolled_in,1.0
S0951,C004,enrolled_in,1.0
S0951,C006,enrolled_in,1.0
S0951,C001,enrolled_in,1.0
S0951,C002,enrolled_in,1.0
S0951,C005,enrolled_in,1.0
S0951,C011,enrolled_in,1.0
S0951,C020,enrolled_in,1.0
S0951,C017,enrolled_in,1.0
S0951,C022,enrolled_in,1.0
S0951,C013,enrolled_in,1.0
S0951,C018,enrolled_in,1.0
S0951,C015,enrolled_in,1.0
S0951,C016,enrolled_in,1.0
S0951,C021,enrolled_in,1.0
S0951,C019,enrolled_in,1.0
S0951,C024,enrolled_in,1.0
S0951,C028,enrolled_in,1.0
S0951,C023,enrolled_in,1.0
S0951,C030,enrolled_in,1.0
S0951,C031,enrolled_in,1.0
S0951,C039,enrolled_in,1.0
S0951,C040,enrolled_in,1.0
S0952,C003,enrolled_in,1.0
S0952,C001,enrolled_in,1.0
S0952,C002,enrolled_in,1.0
S0952,C005,enrolled_in,1.0
S0952,C010,enrolled_in,1.0
S0952,C007,enrolled_in,1.0
S0952,C006,enrolled_in,1.0
S0952,C009,enrolled_in,1.0
S0952,C016,enrolled_in,1.0
S0952,C022,enrolled_in,1.0
S0952,C020,enrolled_in,1.0
S0952,C015,enrolled_in,1.0
S0952,C011,enrolled_in,1.0
S0952,C021,enrolled_in,1.0
S0952,C013,enrolled_in,1.0
S0952,C017,enrolled_in,1.0
S0952,C029,enrolled_in,1.0
S0952,C025,enrolled_in,1.0
S0952,C030,enrolled_in,1.0
S0952,C023,enrolled_in,1.0
S0952,C035,enrolled_in,1.0
S0952,C036,enrolled_in,1.0
S0953,C005,enrolled_in,1.0
S0953,C004,enrolled_in,1.0
S0953,C007,enrolled_in,1.0
S0953,C002,enrolled_in,1.0
S0953,C008,enrolled_in,1.0
S0953,C003,enrolled_in,1.0
S0953,C018,enrolled_in,1.0
S0953,C020,enrolled_in,1.0
S0953,C011,enrolled_in,1.0
S0953,C013,enrolled_in,1.0
S0953,C016,enrolled_in,1.0
S0953,C021,enrolled_in,1.0
S0953,C025,enrolled_in,1.0
S0953,C023,enrolled_in,1.0
S0953,C028,enrolled_in,1.0
S0953,C035,enrolled_in,1.0
S0953,C034,enrolled_in,1.0
S0954,C010,enrolled_in,1.0
S0954,C007,enrolled_in,1.0
S0954,C008,enrolled_in,1.0
S0954,C009,enrolled_in,1.0
S0954,C006,enrolled_in,1.0
S0954,C004,enrolled_in,1.0
S0954,C022,enrolled_in,1.0
S0954,C021,enrolled_in,1.0
S0954,C012,enrolled_in,1.0
S0954,C014,enrolled_in,1.0
S0954,C011,enrolled_in,1.0
S0954,C015,enrolled_in,1.0
S0954,C029,enrolled_in,1.0
S0954,C028,enrolled_in,1.0
S0954,C025,enrolled_in,1.0
S0954,C040,enrolled_in,1.0
S0954,C033,enrolled_in,1.0
S0955,C002,enrolled_in,1.0
S0955,C005,enrolled_in,1.0
S0955,C010,enrolled_in,1.0
S0955,C007,enrolled_in,1.0
S0955,C009,enrolled_in,1.0
S0955,C003,enrolled_in,1.0
S0955,C008,enrolled_in,1.0
S0955,C004,enrolled_in,1.0
S0955,C021,enrolled_in,1.0
S0955,C015,enrolled_in,1.0
S0955,C016,enrolled_in,1.0
S0955,C022,enrolled_in,1.0
S0955,C014,enrolled_in,1.0
S0955,C020,enrolled_in,1.0
S0955,C013,enrolled_in,1.0
S0955,C012,enrolled_in,1.0
S0955,C028,enrolled_in,1.0
S0955,C024,enrolled_in,1.0
S0955,C023,enrolled_in,1.0
S0955,C029,enrolled_in,1.0
S0955,C039,enrolled_in,1.0
S0955,C037,enrolled_in,1.0
S0956,C006,enrolled_in,1.0
S0956,C003,enrolled_in,1.0
S0956,C008,enrolled_in,1.0
S0956,C009,enrolled_in,1.0
S0956,C010,enrolled_in,1.0
S0956,C005,enrolled_in,1.0
S0956,C002,enrolled_in,1.0
S0956,C004,enrolled_in,1.0
S0956,C016,enrolled_in,1.0
S0956,C017,enrolled_in,1.0
S0956,C014,enrolled_in,1.0
S0956,C021,enrolled_in,1.0
S0956,C022,enrolled_in,1.0
S0956,C012,enrolled_in,1.0
S0956,C020,enrolled_in,1.0
S0956,C018,enrolled_in,1.0
S0956,C024,enrolled_in,1.0
S0956,C025,enrolled_in,1.0
S0956,C032,enrolled_in,1.0
S0956,C023,enrolled_in,1.0
S0956,C038,enrolled_in,1.0
S0956,C037,enrolled_in,1.0
S0957,C004,enrolled_in,1.0
S0957,C009,enrolled_in,1.0
S0957,C006,enrolled_in,1.0
S0957,C007,enrolled_in,1.0
S0957,C001,enrolled_in,1.0
S0957,C002,enrolled_in,1.0
S0957,C017,enrolled_in,1.0
S0957,C011,enrolled_in,1.0
S0957,C022,enrolled_in,1.0
S0957,C016,enrolled_in,1.0
S0957,C020,enrolled_in,1.0
S0957,C018,enrolled_in,1.0
S0957,C024,enrolled_in,1.0
S0957,C029,enrolled_in,1.0
S0957,C028,enrolled_in,1.0
S0957,C040,enrolled_in,1.0
S0957,C037,enrolled_in,1.0
S0958,C008,enrolled_in,1.0
S0958,C006,enrolled_in,1.0
S0958,C009,enrolled_in,1.0
S0958,C004,enrolled_in,1.0
S0958,C002,enrolled_in,1.0
S0958,C003,enrolled_in,1.0
S0958,C005,enrolled_in,1.0
S0958,C010,enrolled_in,1.0
S0958,C015,enrolled_in,1.0
S0958,C012,enrolled_in,1.0
S0958,C014,enrolled_in,1.0
S0958,C016,enrolled_in,1.0
S0958,C022,enrolled_in,1.0
S0958,C011,enrolled_in,1.0
S0958,C013,enrolled_in,1.0
S0958,C018,enrolled_in,1.0
S0958,C032,enrolled_in,1.0
S0958,C030,enrolled_in,1.0
S0958,C028,enrolled_in,1.0
S0958,C023,enrolled_in,1.0
S0958,C036,enrolled_in,1.0
S0958,C034,enrolled_in,1.0
S0959,C001,enrolled_in,1.0
S0959,C010,enrolled_in,1.0
S0959,C009,enrolled_in,1.0
S0959,C002,enrolled_in,1.0
S0959,C006,enrolled_in,1.0
S0959,C004,enrolled_in,1.0
S0959,C003,enrolled_in,1.0
S0959,C007,enrolled_in,1.0
S0959,C015,enrolled_in,1.0
S0959,C012,enrolled_in,1.0
S0959,C017,enrolled_in,1.0
S0959,C018,enrolled_in,1.0
S0959,C014,enrolled_in,1.0
S0959,C022,enrolled_in,1.0
S0959,C020,enrolled_in,1.0
S0959,C013,enrolled_in,1.0
S0959,C025,enrolled_in,1.0
S0959,C028,enrolled_in,1.0
S0959,C027,enrolled_in,1.0
S0959,C024,enrolled_in,1.0
S0959,C034,enrolled_in,1.0
S0959,C037,enrolled_in,1.0
S0960,C002,enrolled_in,1.0
S0960,C005,enrolled_in,1.0
S0960,C008,enrolled_in,1.0
S0960,C007,enrolled_in,1.0
S0960,C004,enrolled_in,1.0
S0960,C010,enrolled_in,1.0
S0960,C003,enrolled_in,1.0
S0960,C001,enrolled_in,1.0
S0960,C018,enrolled_in,1.0
S0960,C020,enrolled_in,1.0
S0960,C019,enrolled_in,1.0
S0960,C011,enrolled_in,1.0
S0960,C021,enrolled_in,1.0
S0960,C017,enrolled_in,1.0
S0960,C013,enrolled_in,1.0
S0960,C012,enrolled_in,1.0
S0960,C028,enrolled_in,1.0
S0960,C032,enrolled_in,1.0
S0960,C031,enrolled_in,1.0
S0960,C029,enrolled_in,1.0
S0960,C035,enrolled_in,1.0
S0960,C033,enrolled_in,1.0
S0961,C004,enrolled_in,1.0
S0961,C005,enrolled_in,1.0
S0961,C006,enrolled_in,1.0
S0961,C001,enrolled_in,1.0
S0961,C010,enrolled_in,1.0
S0961,C007,enrolled_in,1.0
S0961,C009,enrolled_in,1.0
S0961,C008,enrolled_in,1.0
S0961,C019,enrolled_in,1.0
S0961,C015,enrolled_in,1.0
S0961,C013,enrolled_in,1.0
S0961,C020,enrolled_in,1.0
S0961,C021,enrolled_in,1.0
S0961,C016,enrolled_in,1.0
S0961,C022,enrolled_in,1.0
S0961,C011,enrolled_in,1.0
S0961,C032,enrolled_in,1.0
